trip_id,device,lane,start_time,end_time,transporter
5b1ebe37c4299618df15cf2b,473,a,2018-06-11T18:23:51.802Z,2018-06-12T19:28:09.465Z,a
5b1e33095c6f80177621a290,138,b,2018-06-11T08:30:01.391Z,2018-06-12T23:00:36.497Z,b
5b1e26c95c6f801776219f63,310,c,2018-06-11T07:37:45.011Z,2018-06-13T10:31:51.536Z,c
5b1d91d178707b5906d8cd63,370,b,2018-06-10T21:02:09.607Z,2018-06-12T07:37:47.135Z,c
5b1d876667365b3e57c85c5c,437,c,2018-06-10T20:17:42.884Z,2018-06-13T18:24:58.655Z,c
5b1ce78fb0d9aa06bc519a39,470,b,2018-06-10T08:55:43.587Z,2018-06-11T22:45:02.845Z,b
5b1ce13cb0d9aa06bc519887,451,a,2018-06-10T08:28:44.184Z,2018-06-11T09:35:37.589Z,a
5b1cd418c2a1015f710c9e61,480,c,2018-06-10T07:32:40.298Z,2018-06-12T04:28:46.496Z,c
5b1c54fa6664bb3b12fdc536,338,b,2018-06-09T22:30:18.571Z,2018-06-11T08:25:01.831Z,c
5b1c2d62c5561d6ea7244d09,125,c,2018-06-09T19:41:22.600Z,2018-06-11T22:01:50.725Z,c
5b1b956059a8e6592db22a90,136,a,2018-06-09T08:52:48.958Z,2018-06-10T11:35:42.402Z,a
5b1b04c0c892142a94545b75,475,b,2018-06-08T22:35:44.932Z,2018-06-10T08:03:05.435Z,c
5b1adf53f6fd2714543da86d,446,c,2018-06-08T19:56:03.233Z,2018-06-10T19:13:57.966Z,i
5b1ad204d16104770af50334,344,a,2018-06-08T18:59:16.426Z,2018-06-08T21:20:23.089Z,a
5b1a55be3235623de686cf24,456,b,2018-06-08T10:09:02.111Z,2018-06-10T01:13:14.824Z,b
5b199b9cae5a19696ee84d3e,106,b,2018-06-07T20:54:52.406Z,2018-06-09T08:29:58.627Z,c
5b197cd700d7ae2c96b45886,473,a,2018-06-07T18:43:35.021Z,2018-06-08T21:12:18.595Z,a
5b192a72b6c8df369b1cc2f1,312,c,2018-06-07T12:52:02.427Z,2018-06-09T16:06:16.077Z,c
5b18fc4d399ac160a537f9b4,364,b,2018-06-07T09:35:09.608Z,2018-06-08T23:32:27.213Z,b
5b1838c41c6b0c462db60f97,138,b,2018-06-06T19:40:52.980Z,2018-06-08T05:50:40.046Z,c
5b18352e1c6b0c462db60ef8,375,c,2018-06-06T19:25:34.844Z,2018-06-08T18:24:48.485Z,c
5b17d7b0d1b0e828b6e5dc44,384,c,2018-06-06T12:46:40.070Z,2018-06-08T21:12:26.824Z,c
5b178ee96adc540a4117c68e,401,c,2018-06-06T07:36:09.085Z,2018-06-06T07:36:58.127Z,c
5b17896086941157f8707fa5,369,b,2018-06-06T07:12:32.744Z,2018-06-07T22:23:17.117Z,b
5b170ca64cc798673223e85c,325,b,2018-06-05T22:20:22.215Z,2018-06-07T17:56:21.214Z,c
5b163e7050e29f701be4dc9a,475,b,2018-06-05T07:40:32.851Z,2018-06-06T18:50:34.366Z,b
5b163de650e29f701be4dc83,136,c,2018-06-05T07:38:14.343Z,2018-06-07T05:27:42.463Z,c
5b15944f4a6cb373d4e4cbc7,464,c,2018-06-04T19:34:39.547Z,2018-06-06T17:40:24.525Z,c
5b153c29b76b8746060c2751,129,c,2018-06-04T13:18:33.185Z,2018-06-06T11:36:40.206Z,c
5b14f3b5b8edcb773b525e17,391,a,2018-06-04T08:09:25.966Z,2018-06-05T09:51:12.246Z,a
5b14ed10b8edcb773b525cff,141,c,2018-06-04T07:41:04.585Z,2018-06-06T04:39:17.760Z,c
5b14500cc805c12f1363a980,310,b,2018-06-03T20:31:08.139Z,2018-06-05T07:03:12.610Z,c
5b144343c805c12f1363a6a0,473,c,2018-06-03T19:36:35.602Z,2018-06-05T17:18:52.362Z,c
5b1397f3c11a681b93dec2df,456,b,2018-06-03T07:25:39.238Z,2018-06-04T21:46:07.487Z,b
5b1300a004b2d03b14884048,466,b,2018-06-02T20:40:00.125Z,2018-06-04T07:08:48.786Z,c
5b12faa504b2d03b14883ef7,399,a,2018-06-02T20:14:29.986Z,2018-06-03T20:30:24.327Z,a
5b12f32378182b5f71e8052e,312,c,2018-06-02T19:42:27.124Z,2018-06-04T16:33:22.984Z,c
5b12478d5140a44ee6a3daed,363,c,2018-06-02T07:30:21.855Z,2018-06-04T06:27:13.238Z,c
5b11add538c77c7c12a6d850,374,b,2018-06-01T20:34:29.836Z,2018-06-03T11:47:23.807Z,c
5b119f8538c77c7c12a6d4c6,308,c,2018-06-01T19:33:25.570Z,2018-06-03T16:11:57.429Z,c
5b11054971f5450a34d69e20,384,a,2018-06-01T08:35:21.702Z,2018-06-02T07:57:54.629Z,a
5b1066c9682ca278442a3e73,325,b,2018-05-31T21:19:05.797Z,2018-06-02T06:34:00.753Z,c
5b10559f682ca278442a39f1,107,a,2018-05-31T20:05:51.041Z,2018-06-01T22:24:40.495Z,a
5b104daf8d44584d589cc620,369,c,2018-05-31T19:31:59.817Z,2018-06-02T17:13:46.173Z,c
5b0fb5e94e45ce7a86579271,304,a,2018-05-31T08:44:25.026Z,2018-06-01T08:04:08.553Z,a
5b0f9db6ec5d312ae55147a3,155,b,2018-05-31T07:01:10.186Z,2018-06-02T15:21:10.893Z,b
5b0f16dcd90dba234b822e00,446,b,2018-05-30T21:25:48.756Z,2018-06-01T09:23:26.916Z,c
5b0f05d7cc3ca87ea7f95cfa,375,a,2018-05-30T20:13:11.843Z,2018-05-31T19:02:24.418Z,a
5b0efee1cc3ca87ea7f95b3b,144,c,2018-05-30T19:43:29.251Z,2018-06-01T16:45:42.906Z,c
5b0eafb1f59ea86653712d97,338,c,2018-05-30T14:05:37.905Z,2018-06-01T16:45:51.428Z,c
5b0e5e19bcb3ff4142bb1523,342,c,2018-05-30T08:17:29.694Z,2018-06-02T05:43:38.562Z,c
5b0e4a673f60da0516e185c7,475,b,2018-05-30T06:53:27.232Z,2018-05-31T21:15:00.454Z,b
5b0dc395b2cfc9714e1c899e,396,b,2018-05-29T21:18:13.187Z,2018-05-31T06:15:11.295Z,c
5b0dac59b2cfc9714e1c837a,466,c,2018-05-29T19:39:05.193Z,2018-05-31T15:48:21.298Z,c
5b0daaa2b2cfc9714e1c833b,456,a,2018-05-29T19:31:46.545Z,2018-05-30T21:19:29.780Z,a
5b0d0194d60e011d1305cc55,509,b,2018-05-29T07:30:28.960Z,2018-05-30T23:49:17.963Z,b
5b0c66dc2e095610f353f7cd,119,b,2018-05-28T20:30:20.390Z,2018-05-30T05:44:58.503Z,d
5b0c5b82bfdf3446274e512c,401,c,2018-05-28T19:41:54.677Z,2018-05-30T18:02:37.047Z,c
5b0bfc219098b7044c123a3a,363,c,2018-05-28T12:54:57.735Z,2018-05-30T12:17:25.079Z,c
5b0bcebd501f717386fe99bd,321,b,2018-05-28T09:41:17.095Z,2018-05-29T20:54:35.000Z,b
5b0bb10bb616fb14ffbdbe54,364,c,2018-05-28T07:34:35.295Z,2018-05-30T15:17:09.491Z,c
5b0b16f0866a510a13781656,355,b,2018-05-27T20:37:04.581Z,2018-05-29T05:56:13.934Z,c
5b0b07b9b3ac831d5b984e57,467,c,2018-05-27T19:32:09.203Z,2018-05-29T15:30:22.023Z,c
5b0aab97334ec41e211ad500,304,c,2018-05-27T12:59:03.891Z,2018-05-30T04:45:34.708Z,c
5b0a743af0adc0046507bb18,446,b,2018-05-27T09:02:50.173Z,2018-05-28T20:00:02.833Z,b
5b09c4209bddc96807450315,384,b,2018-05-26T20:31:28.512Z,2018-05-28T05:26:42.403Z,c
5b09bd7f9bddc96807450121,301,a,2018-05-26T20:03:11.240Z,2018-05-27T20:09:32.763Z,a
5b09b8bbc2b6d437a898ee11,391,c,2018-05-26T19:42:51.419Z,2018-05-28T17:56:42.475Z,c
5b09283c65bc8d2a44d3c12c,129,c,2018-05-26T09:26:20.157Z,2018-05-28T08:33:34.255Z,c
5b08fdccb836d609fb9b7105,417,b,2018-05-26T06:25:16.247Z,2018-05-28T06:01:35.720Z,b
5b088c7c3ee0a33f8b35326a,466,b,2018-05-25T22:21:48.585Z,2018-05-27T08:46:08.207Z,c
5b08660318e13d7bddd4e9de,475,c,2018-05-25T19:37:39.715Z,2018-05-27T16:59:56.877Z,c
5b0805ed4fce5022a173c8f9,173,c,2018-05-25T12:47:41.698Z,2018-05-27T15:01:08.006Z,c
5b07da619d187b30289e2ecd,119,b,2018-05-25T09:41:53.110Z,2018-05-26T22:57:41.302Z,b
5b07bf76494ec06f36ee35ec,308,c,2018-05-25T07:47:02.091Z,2018-05-27T05:55:49.318Z,c
5b071d53e09442588f17b5c7,141,b,2018-05-24T20:15:15.071Z,2018-05-26T05:54:40.559Z,c
5b0719b5e09442588f17b44b,401,a,2018-05-24T19:59:49.155Z,2018-05-25T21:52:05.139Z,a
5b071458e09442588f17b227,338,c,2018-05-24T19:36:56.898Z,2018-05-27T19:25:17.957Z,c
5b066b3482d58a26201252af,369,b,2018-05-24T07:35:16.666Z,2018-05-24T13:14:43.137Z,b
5b05d850b07b644d57d1a523,470,b,2018-05-23T21:08:32.271Z,2018-05-25T08:26:45.266Z,c
5b05c7811c33292dd37e80c0,325,a,2018-05-23T19:56:49.054Z,2018-05-24T19:21:54.286Z,a
5b05c5a41c33292dd37e804e,355,c,2018-05-23T19:48:52.656Z,2018-05-25T18:44:59.861Z,c
5b0564f1ac347f6d9f226222,326,c,2018-05-23T12:56:17.033Z,2018-05-25T13:13:02.733Z,c
5b0549a37fa60c49f9450c42,375,c,2018-05-23T10:59:47.866Z,2018-05-25T05:32:36.068Z,c
5b0549197fa60c49f9450c0f,114,c,2018-05-23T10:57:29.120Z,2018-06-01T16:45:51.428Z,c
5b0548df7fa60c49f9450bf7,449,c,2018-05-23T10:56:31.665Z,2018-05-28T15:43:02.544Z,c
5b05353c7fa60c49f945041e,446,b,2018-05-23T09:32:44.584Z,2018-05-24T20:55:55.646Z,b
5b048076898394205d6c458d,445,b,2018-05-22T20:41:26.853Z,2018-05-24T05:27:35.186Z,c
5b047d17898394205d6c4412,366,a,2018-05-22T20:27:03.621Z,2018-05-23T20:42:48.221Z,a
5b04720d898394205d6c3fa6,304,c,2018-05-22T19:39:57.722Z,2018-05-24T17:44:24.289Z,c
5b03e1df1b624e775e97af75,321,b,2018-05-22T09:24:47.878Z,2018-05-23T20:34:48.612Z,b
5b0324d2812f9954d6cf7788,141,b,2018-05-21T19:58:10.182Z,2018-05-23T07:21:31.977Z,c
5b032003812f9954d6cf757a,403,c,2018-05-21T19:37:39.539Z,2018-05-23T17:32:26.743Z,c
5b02966afcc8bb6725c7c134,480,b,2018-05-21T09:50:34.879Z,2018-05-22T22:40:55.613Z,b
5b0284bca0cacd58ab56c6fb,475,a,2018-05-21T08:35:08.671Z,2018-05-22T10:19:59.582Z,a
5b01cfbdb5cd993e11d5c016,166,b,2018-05-20T19:42:53.877Z,2018-05-22T08:31:49.734Z,c
5b01ce8fb5cd993e11d5bf76,466,c,2018-05-20T19:37:51.101Z,2018-05-22T15:49:29.909Z,c
5b016debba910b4c6bd8330f,367,c,2018-05-20T12:45:31.393Z,2018-06-22T08:57:49.033Z,c
5b010eff51b7c865cd85b8c6,421,b,2018-05-20T06:00:31.194Z,2018-05-21T18:29:49.638Z,b
5b0091b005aa574eee4e77c7,366,c,2018-05-19T21:05:52.154Z,2018-05-21T18:20:52.175Z,c
5b00845d05aa574eee4e72d8,141,a,2018-05-19T20:09:01.291Z,2018-05-21T04:33:08.520Z,a
5b002e17f809703936a29b48,363,c,2018-05-19T14:00:55.247Z,2018-05-21T16:34:16.352Z,c
5affd38fc57e4b19edfbe503,483,b,2018-05-19T07:34:39.475Z,2018-05-21T19:02:57.677Z,b
5aff5e1d66021772eb37f9d5,326,c,2018-05-18T23:13:33.252Z,2018-05-20T11:04:41.286Z,c
5aff339a711b742aa8f5301b,155,a,2018-05-18T20:12:10.302Z,2018-05-19T21:49:31.692Z,a
5aff3218711b742aa8f52f7c,355,b,2018-05-18T20:05:44.820Z,2018-05-20T05:45:50.895Z,c
5afe967b5d40eb57c8915786,139,c,2018-05-18T09:01:47.427Z,2018-05-20T05:00:53.567Z,c
5afe8f3e5d40eb57c89154d0,470,b,2018-05-18T08:30:54.397Z,2018-05-19T22:42:36.233Z,b
5afe77c75d40eb57c8914bdc,301,c,2018-05-18T06:50:47.270Z,2018-05-20T06:50:15.995Z,c
5afe336728ef7e2079eab6fd,475,c,2018-05-18T01:59:03.860Z,2018-05-19T11:35:56.724Z,c
5afe0ce9b8a7b84efd651e18,403,a,2018-05-17T23:14:49.003Z,2018-05-18T22:50:30.835Z,a
5afdf88db8a7b84efd6516d5,327,b,2018-05-17T21:47:57.627Z,2018-05-19T07:11:44.042Z,c
5afddaeb03dd3f1c7a7ffb73,166,c,2018-05-17T19:41:31.731Z,2018-05-19T16:34:55.842Z,c
5afd702c504d3e5c6e866b8b,471,c,2018-05-17T12:06:04.838Z,2018-05-19T07:39:57.835Z,c
5afd375996b3101b68fbc320,446,b,2018-05-17T08:03:37.231Z,2018-05-18T23:04:09.450Z,b
5afcc5ff04fb0e78a7550730,155,c,2018-05-16T23:59:59.616Z,2018-05-17T03:29:34.371Z,c
5afca5db04fb0e78a754fc6a,310,a,2018-05-16T21:42:51.287Z,2018-05-17T21:23:11.850Z,a
5afc9ba6ab11694c0689a9ff,480,b,2018-05-16T20:59:18.457Z,2018-05-18T12:18:07.123Z,c
5afc3d0fea1adb1847570057,325,c,2018-05-16T14:15:43.603Z,2018-05-18T17:06:39.713Z,c
5afbeaf2dbe3313ba58c75e2,421,b,2018-05-16T08:25:22.938Z,2018-05-17T20:44:44.438Z,b
5afb3e4db3cdcd25d6b6d83a,114,b,2018-05-15T20:08:45.706Z,2018-05-17T05:31:31.867Z,c
5afae799146a8a07021c4bd3,119,c,2018-05-15T13:58:49.414Z,2018-05-17T15:24:58.138Z,c
5afa8d76caad6719486df183,366,b,2018-05-15T07:34:14.079Z,2018-05-16T18:31:12.584Z,b
5af9f8d9a7d269411ba54728,445,b,2018-05-14T21:00:09.758Z,2018-05-16T12:24:31.727Z,c
5af9f72fa7d269411ba54694,136,a,2018-05-14T20:53:03.555Z,2018-05-15T22:39:21.227Z,a
5af9e3037593631ea309d6ad,398,c,2018-05-14T19:26:59.027Z,2018-05-16T15:36:36.533Z,c
5af9a0bbcc6af67608ee7782,369,c,2018-05-14T14:44:11.491Z,2018-05-16T15:51:30.962Z,c
5af96f74d455317dd71bdb79,437,b,2018-05-14T11:13:56.703Z,2018-05-15T21:55:08.973Z,b
5af961b8c96bd076eba1af5f,436,a,2018-05-14T10:15:20.763Z,2018-05-15T07:34:04.065Z,a
5af9225d439b7031ac9c0f89,106,c,2018-05-14T05:45:01.188Z,2018-05-16T05:12:39.601Z,c
5af8a391b8530119858b5c65,474,b,2018-05-13T20:44:01.781Z,2018-05-15T04:59:59.377Z,c
5af894f7929f787859e6572b,473,c,2018-05-13T19:41:43.604Z,2018-05-15T17:59:07.465Z,c
5af7efd87ee9ab306c2f8342,509,b,2018-05-13T07:57:12.297Z,2018-05-13T21:08:26.423Z,b
5af7ea187ee9ab306c2f81a0,107,c,2018-05-13T07:32:40.922Z,2018-05-15T04:23:09.652Z,c
5af77b32d8f1193694c55d52,446,b,2018-05-12T23:39:30.083Z,2018-05-14T08:52:55.468Z,c
5af7477a395eaf62da863c3b,460,a,2018-05-12T19:58:50.647Z,2018-05-14T05:11:08.028Z,a
5af74130395eaf62da863a09,391,c,2018-05-12T19:32:00.372Z,2018-05-14T17:13:47.510Z,c
5af6f7a42695554ba9cb575b,170,c,2018-05-12T14:18:12.119Z,2018-05-14T15:18:07.909Z,c
5af699a2d6d69c24ccb5877f,480,c,2018-05-12T07:37:06.992Z,2018-05-14T03:37:27.843Z,c
5af67b752645ba54350727de,443,b,2018-05-12T05:28:21.019Z,2018-05-13T21:08:26.423Z,b
5af6103b46558f3315f3b7c1,403,a,2018-05-11T21:50:51.916Z,2018-05-11T21:51:37.409Z,a
5af5fbce08c8f3089724dc9d,479,b,2018-05-11T20:23:42.969Z,2018-05-13T19:49:38.425Z,c
5af5f2f508c8f3089724da42,364,c,2018-05-11T19:45:57.748Z,2018-05-13T18:35:17.654Z,c
5af58ffca8ac7932279c3a6a,462,c,2018-05-11T12:43:40.265Z,2018-05-13T16:34:54.141Z,c
5af57071fdf5d46f5c0a2def,338,b,2018-05-11T10:29:05.836Z,2018-05-12T21:43:25.227Z,b
5af54b61f7a6032f909607a3,125,c,2018-05-11T07:50:57.494Z,2018-05-13T04:12:20.018Z,c
5af4a9545e6aa7690f86b3ef,421,b,2018-05-10T20:19:32.555Z,2018-05-12T06:22:37.752Z,c
5af4a6995e6aa7690f86b2e2,415,a,2018-05-10T20:07:53.874Z,2018-05-12T00:00:15.128Z,j
5af450bf921d754856c6a86a,138,c,2018-05-10T14:01:35.486Z,2018-05-12T16:55:05.020Z,c
5af407f8c5e83b49d08c889b,357,a,2018-05-10T08:51:04.798Z,2018-05-11T09:14:17.496Z,a
5af3ffffc5e83b49d08c86c1,367,b,2018-05-10T08:17:03.133Z,2018-05-11T22:48:17.800Z,b
5af36db189bf9668dc675b59,474,a,2018-05-09T21:52:49.475Z,2018-05-10T22:50:55.254Z,a
5af35e0689bf9668dc675604,509,b,2018-05-09T20:45:58.611Z,2018-05-11T05:43:05.852Z,c
5af35709d6666d2455d14d12,136,c,2018-05-09T20:16:09.289Z,2018-05-11T17:22:15.000Z,c
5af2c53791d49572d0454aa9,446,b,2018-05-09T09:53:59.140Z,2018-05-09T15:03:42.329Z,b
5af2bf1091d49572d0454881,129,a,2018-05-09T09:27:44.278Z,2018-05-10T08:38:02.024Z,a
5af200e411705815e08eb49d,346,c,2018-05-08T19:56:20.371Z,2018-05-10T19:13:40.617Z,c
5af2000111705815e08eb480,373,a,2018-05-08T19:52:33.098Z,2018-05-09T20:33:17.137Z,a
5af1fb5411705815e08eb39e,467,b,2018-05-08T19:32:36.484Z,2018-05-10T04:55:47.269Z,c
5af1e893d4fa816b39d1663b,399,c,2018-05-08T18:12:35.332Z,2018-05-10T20:21:07.597Z,c
5af165228b56523d86f5cd92,437,b,2018-05-08T08:51:46.758Z,2018-05-09T23:53:10.836Z,b
5af15a54df8d672bf2c10cde,375,c,2018-05-08T08:05:40.597Z,2018-05-10T07:27:42.473Z,c
5af0bd053126894a10bcf244,421,b,2018-05-07T20:54:29.336Z,2018-05-09T05:57:09.898Z,c
5af0b621e043e0231c29223e,357,a,2018-05-07T20:25:05.301Z,2018-05-08T19:22:09.190Z,a
5af0ab12e043e0231c29202c,444,c,2018-05-07T19:37:54.965Z,2018-05-09T22:20:56.049Z,c
5af015782a230e4a15d8a3ac,449,b,2018-05-07T08:59:36.110Z,2018-05-08T20:22:30.990Z,b
5af00e1d1dd1962c2764b438,473,a,2018-05-07T08:28:13.564Z,2018-05-08T09:49:47.164Z,a
5af0037f1dd1962c2764b220,173,c,2018-05-07T07:42:55.123Z,2018-05-09T03:54:23.572Z,c
5aef6e1cde51993f244241ca,475,a,2018-05-06T21:05:32.485Z,2018-05-08T04:20:18.651Z,i
5aef5ceb05ba3c13fd7a55e9,111,b,2018-05-06T19:52:11.057Z,2018-05-08T05:40:03.742Z,c
5aeef73cc6961262fc8d9b97,466,c,2018-05-06T12:38:20.271Z,2018-05-08T15:29:16.883Z,c
5aeeb05d6b051725d6829724,170,c,2018-05-06T07:35:57.199Z,2018-05-08T04:10:03.646Z,c
5aee17c00d56c42ffd79a6f1,155,b,2018-05-05T20:44:48.306Z,2018-05-07T17:14:46.152Z,c
5aee0bf10d56c42ffd79a421,129,a,2018-05-05T19:54:25.852Z,2018-05-06T20:19:01.663Z,a
5aee0abb0d56c42ffd79a3db,141,c,2018-05-05T19:49:15.748Z,2018-05-07T17:17:44.173Z,c
5aedbb159ab76932066cce4b,412,c,2018-05-05T14:09:25.669Z,2018-05-07T15:55:33.359Z,c
5aed71bd57ba56358dce9240,357,a,2018-05-05T08:56:29.431Z,2018-05-06T09:34:40.672Z,a
5aed64eeb8f6d8728e53d013,144,c,2018-05-05T08:01:50.899Z,2018-05-07T06:08:45.730Z,c
5aed64b5b8f6d8728e53d002,456,b,2018-05-05T08:00:53.245Z,2018-05-06T22:33:36.348Z,b
5aecbf7860b5c53f59fd7faf,471,b,2018-05-04T20:15:52.527Z,2018-05-06T06:17:21.059Z,c
5aecbb503ca7a01bcd961981,136,c,2018-05-04T19:58:08.613Z,2018-05-06T16:25:17.742Z,c
5aecb97e3ca7a01bcd961944,366,a,2018-05-04T19:50:22.505Z,2018-05-05T18:20:23.476Z,a
5aeb780eb0b786307437c3a7,449,b,2018-05-03T20:58:54.476Z,2018-05-05T13:06:16.024Z,i
5aeb6db40dbc260cb30e5e07,155,a,2018-05-03T20:14:44.412Z,2018-05-04T19:21:11.791Z,i
5aeb65fb0dbc260cb30e5d26,308,c,2018-05-03T19:41:47.284Z,2018-05-05T17:50:54.599Z,i
5aeac8e7e382646391845ce2,479,a,2018-05-03T09:25:13.913Z,2018-05-04T05:37:23.963Z,i
